Date,Address,Postcode,Price,Type,Ownership,NewBuild,SaleType
2021-03-22,"9 Lower Elmstone Drive, Tilehurst",RG31 5EB,320000,Semi-detached,"Freehold",No,Standard
2021-03-19,"11 Oak View, Tilehurst",RG31 5HF,390000,Detached,"Freehold",No,Standard
2021-03-19,"120 Blewbury Drive, Tilehurst",RG31 5HL,400000,Semi-detached,"Freehold",No,Standard
2021-03-19,"17 Chieveley Close, Tilehurst",RG31 5JD,320000,Semi-detached,"Freehold",No,Standard
2021-03-19,"11 Wittenham Avenue, Tilehurst",RG31 5LN,605000,Detached,"Freehold",No,Standard
2021-03-17,"18 Highbury Road, Tilehurst",RG31 5JL,330000,Semi-detached,"Freehold",No,Standard
2021-03-16,"6 Swiss Cottage Close, Tilehurst",RG31 5JP,340000,Terraced,"Freehold",No,Standard
2021-03-10,"38 Longworth Avenue, Tilehurst",RG31 5JY,376000,Semi-detached,"Freehold",No,Standard
2021-03-09,"32 School Road, Tilehurst",RG31 5AN,485000,Semi-detached,"Freehold",No,Standard
2021-03-09,"34 School Road, Tilehurst",RG31 5AN,438000,Semi-detached,"Freehold",No,Standard
2021-03-02,"75 Elmstone Drive, Tilehurst",RG31 5NT,415000,Semi-detached,"Freehold",No,Standard
2021-03-01,"123 Warborough Avenue, Tilehurst",RG31 5LG,375000,Semi-detached,"Freehold",No,Standard
2021-02-26,"14 Chapel Hill, Tilehurst",RG31 5DG,402000,Terraced,"Freehold",No,Standard
2021-02-26,"55 Elmstone Drive, Tilehurst",RG31 5NS,370000,Semi-detached,"Freehold",No,Standard
2021-02-26,"81 Westwood Road, Tilehurst",RG31 5PX,665000,Detached,"Freehold",No,Non-standard
2021-02-24,"34 Chapel Hill, Tilehurst",RG31 5DG,475000,Detached,"Freehold",No,Standard
2021-02-12,"59 Willow Cottages, Pegasus Court, Tilehurst",RG31 5DB,285000,Semi-detached,"Freehold",No,Standard
2021-02-11,"7 Brian Dowding Court, Tilehurst",RG31 5AQ,185000,Flat,"Leasehold",No,Standard
2021-02-05,"51 Warborough Avenue, Tilehurst",RG31 5LB,330000,Semi-detached,"Freehold",No,Standard
2021-02-03,"1 Hambleberry Court, Tilehurst",RG31 5HD,223000,Flat,"Leasehold",No,Standard
2021-02-03,"2 Oak View, Tilehurst",RG31 5HF,350000,Semi-detached,"Freehold",No,Standard
2021-01-29,"15 Highbury Road, Tilehurst",RG31 5JL,260000,Terraced,"Freehold",No,Non-standard
2021-01-28,"78 Chapel Hill, Tilehurst",RG31 5DQ,485000,Detached,"Freehold",No,Standard
2021-01-26,"56 Longworth Avenue, Tilehurst",RG31 5JY,361251,Semi-detached,"Freehold",No,Standard
2021-01-22,"52 Warborough Avenue, Tilehurst",RG31 5LQ,375000,Semi-detached,"Freehold",No,Standard
2021-01-22,"22 The Birchwoods, Tilehurst",RG31 5UH,557500,Detached,"Freehold",No,Standard
2021-01-18,"38 Avington Close, Tilehurst",RG31 5LW,378500,Semi-detached,"Freehold",No,Standard
2021-01-15,"20 Westwood Road, Tilehurst",RG31 5PW,435000,Terraced,"Freehold",No,Standard
2021-01-08,"27 Beverley Road, Tilehurst",RG31 5PT,385000,Semi-detached,"Freehold",No,Standard
2021-01-08,"42 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,152000,Flat,"Leasehold",No,Non-standard
2020-12-17,"32 Clements Mead, Tilehurst",RG31 5UJ,465000,Detached,"Freehold",No,Standard
2020-12-15,"34 Meadowside, Tilehurst",RG31 5QE,525000,Detached,"Freehold",No,Standard
2020-12-14,"128B Westwood Road, Tilehurst",RG31 5PZ,482500,Detached,"Freehold",No,Standard
2020-12-11,"15 Sheppard Court, Tilehurst",RG31 5JF,213000,Flat,"Leasehold",No,Standard
2020-12-11,"73 Warborough Avenue, Tilehurst",RG31 5LD,325000,Semi-detached,"Freehold",No,Standard
2020-12-04,"5 Filbert Drive, Tilehurst",RG31 5DZ,380000,Detached,"Freehold",No,Standard
2020-12-04,"155 Warborough Avenue, Tilehurst",RG31 5LX,475000,Semi-detached,"Freehold",No,Standard
2020-12-01,"Flat 6, Heathlea House, Little Heath Road, Tilehurst",RG31 5TZ,224000,Flat,"Leasehold",No,Standard
2020-11-30,"23 Warborough Avenue, Tilehurst",RG31 5LB,350000,Semi-detached,"Freehold",No,Standard
2020-11-27,"21 Ashton Close, Tilehurst",RG31 5ED,386500,Semi-detached,"Freehold",No,Standard
2020-11-27,"19 Longworth Avenue, Tilehurst",RG31 5JU,487000,Semi-detached,"Freehold",No,Standard
2020-11-27,"10 Uffington Close, Tilehurst",RG31 5LY,360000,Semi-detached,"Freehold",No,Standard
2020-11-26,"18 Childrey Way, Tilehurst",RG31 5EA,422000,Detached,"Freehold",No,Standard
2020-11-20,"3 Heathway, Tilehurst",RG31 5AP,493500,Detached,"Freehold",No,Standard
2020-11-20,"5 Swiss Cottage Close, Tilehurst",RG31 5JP,357500,Semi-detached,"Freehold",No,Standard
2020-11-18,"69 Blewbury Drive, Tilehurst",RG31 5HJ,302500,Terraced,"Freehold",No,Standard
2020-11-10,"6 Crescent Road, Tilehurst",RG31 5AH,460000,Semi-detached,"Freehold",No,Standard
2020-11-08,"22 Barton Road, Tilehurst",RG31 5NJ,342000,Semi-detached,"Freehold",No,Standard
2020-10-30,"60 Foxcombe Drive, Tilehurst",RG31 5HS,427000,Semi-detached,"Freehold",No,Standard
2020-10-30,"6 Woodbridge Road, Tilehurst",RG31 5NQ,290000,Terraced,"Freehold",No,Standard
2020-10-30,"11 Little Heath Road, Tilehurst",RG31 5TY,540000,Detached,"Freehold",No,Standard
2020-10-26,"7 Beechwood Avenue, Tilehurst",RG31 5BJ,420000,Semi-detached,"Freehold",No,Standard
2020-10-23,"64 - 66 Chapel Hill, Tilehurst",RG31 5DQ,332500,Other,"Freehold",No,Non-standard
2020-10-23,"69 Beverley Road, Tilehurst",RG31 5PU,400000,Semi-detached,"Freehold",No,Standard
2020-10-22,"8 Trelawney Drive, Tilehurst",RG31 5WQ,350000,Detached,"Freehold",No,Standard
2020-10-20,"5 Fern Glen, Tilehurst",RG31 5NL,375000,Semi-detached,"Freehold",No,Standard
2020-10-16,"10 Warborough Avenue, Tilehurst",RG31 5LA,305000,Semi-detached,"Freehold",No,Standard
2020-10-16,"23 Ashbury Drive, Tilehurst",RG31 5LJ,370000,Semi-detached,"Freehold",No,Standard
2020-10-09,"11 Lower Elmstone Drive, Tilehurst",RG31 5EB,435000,Detached,"Freehold",No,Non-standard
2020-09-30,"5 Heathway, Tilehurst",RG31 5AP,460000,Detached,"Freehold",No,Standard
2020-09-30,"9 Chieveley Close, Tilehurst",RG31 5JD,275000,Terraced,"Freehold",No,Standard
2020-09-28,"2 Home Croft, Tilehurst",RG31 5WJ,346000,Semi-detached,"Freehold",No,Standard
2020-09-25,"27 Dunstall Close, Tilehurst",RG31 5AY,312500,Terraced,"Freehold",No,Standard
2020-09-21,"14 Woodbridge Road, Tilehurst",RG31 5NQ,318500,Terraced,"Freehold",No,Standard
2020-09-18,"45 Lower Elmstone Drive, Tilehurst",RG31 5EB,390000,Detached,"Freehold",No,Standard
2020-09-18,"104 Warborough Avenue, Tilehurst",RG31 5LL,455000,Semi-detached,"Freehold",No,Standard
2020-09-18,"6 Holford Close, Tilehurst",RG31 5PB,345000,Detached,"Freehold",No,Standard
2020-09-18,"128 City Road, Tilehurst",RG31 5SD,287500,Terraced,"Freehold",No,Standard
2020-09-18,"30 The Birchwoods, Tilehurst",RG31 5UH,669000,Detached,"Freehold",No,Standard
2020-09-18,"5 Ivybank, Tilehurst",RG31 5WB,460000,Semi-detached,"Freehold",No,Standard
2020-09-17,"7 Westwood Road, Tilehurst",RG31 5PL,470000,Detached,"Freehold",No,Standard
2020-09-10,"24 Sheraton Drive, Tilehurst",RG31 5UZ,450000,Detached,"Freehold",No,Standard
2020-09-04,"47 Lamorna Crescent, Tilehurst",RG31 5WF,345000,Semi-detached,"Freehold",No,Standard
2020-09-04,"27 Sheppard Court, Tilehurst",RG31 5JF,208000,Flat,"Leasehold",No,Standard
2020-09-02,"79 Westwood Glen, Tilehurst",RG31 5NW,675000,Detached,"Freehold",No,Standard
2020-09-02,"101 Westwood Road, Tilehurst",RG31 5PY,390000,Detached,"Freehold",No,Standard
2020-08-28,"6 Sheppard Court, Tilehurst",RG31 5JF,220000,Flat,"Leasehold",No,Standard
2020-08-28,"19 Wittenham Avenue, Tilehurst",RG31 5LN,415000,Semi-detached,"Freehold",No,Standard
2020-08-13,"20 Oakwood Cottages, Pegasus Court, Tilehurst",RG31 5DB,275000,Flat,"Leasehold",No,Standard
2020-08-13,"83 Hildens Drive, Tilehurst",RG31 5JA,420000,Detached,"Freehold",No,Standard
2020-08-12,"20 Sheraton Drive, Tilehurst",RG31 5UZ,310000,Detached,"Freehold",No,Standard
2020-08-06,"19 Dunstall Close, Tilehurst",RG31 5AY,280000,Terraced,"Freehold",No,Standard
2020-07-31,"38 Sheppard Court, Tilehurst",RG31 5JF,155000,Flat,"Leasehold",No,Standard
2020-07-30,"26 Victoria Road, Tilehurst",RG31 5AD,376000,Detached,"Freehold",No,Standard
2020-07-29,"16A Beechwood Avenue, Tilehurst",RG31 5BJ,745000,Detached,"Freehold",No,Standard
2020-07-28,"61 Westwood Glen, Tilehurst",RG31 5NW,650000,Detached,"Freehold",No,Standard
2020-07-24,"96 Blewbury Drive, Tilehurst",RG31 5HL,325000,Semi-detached,"Freehold",No,Standard
2020-07-22,"28 Wittenham Avenue, Tilehurst",RG31 5LN,475500,Semi-detached,"Freehold",No,Standard
2020-07-17,"14 Westwood Road, Tilehurst",RG31 5PW,355000,Semi-detached,"Freehold",No,Standard
2020-07-14,"35 Lambourne Close, Tilehurst",RG31 5BE,335000,Semi-detached,"Freehold",No,Standard
2020-07-10,"21 Wittenham Avenue, Tilehurst",RG31 5LN,375000,Terraced,"Freehold",No,Standard
2020-07-03,"36 Elmstone Drive, Tilehurst",RG31 5NU,310000,Semi-detached,"Freehold",No,Standard
2020-06-24,"Flat 1, 47 Little Heath Road, Tilehurst",RG31 5TY,225000,Flat,"Leasehold",No,Standard
2020-06-24,"1 Mendip Drive, Tilehurst",RG31 5XX,313000,Flat,"Freehold",No,Non-standard
2020-06-22,"41 Lamorna Crescent, Tilehurst",RG31 5WF,205000,Terraced,"Freehold",No,Standard
2020-06-05,"17 Lyme Grove, Tilehurst",RG31 5AJ,360000,Semi-detached,"Freehold",No,Standard
2020-06-05,"40 Blewbury Drive, Tilehurst",RG31 5HL,336000,Semi-detached,"Freehold",No,Standard
2020-06-01,"24 Warborough Avenue, Tilehurst",RG31 5LA,327500,Semi-detached,"Freehold",No,Standard
2020-05-22,"33 The Ridings, Tilehurst",RG31 5BF,720000,Detached,"Freehold",Yes,Standard
2020-05-21,"26 The Ridings, Tilehurst",RG31 5BF,690000,Detached,"Freehold",Yes,Standard
2020-05-19,"50 Westwood Road, Tilehurst",RG31 5PW,420000,Semi-detached,"Freehold",No,Standard
2020-04-30,"88A School Road, Tilehurst",RG31 5AW,510000,Flat,"Freehold",No,Non-standard
2020-04-09,"23 Elmstone Drive, Tilehurst",RG31 5NS,345000,Semi-detached,"Freehold",No,Standard
2020-03-31,"Stoneham Farm, Long Lane, Tilehurst",RG31 5UG,5000000,Other,"Freehold",No,Non-standard
2020-03-26,"20 Compton Avenue, Tilehurst",RG31 5LH,370000,Semi-detached,"Freehold",No,Standard
2020-03-26,"9 Barton Road, Tilehurst",RG31 5NJ,345000,Semi-detached,"Freehold",No,Standard
2020-03-20,"39 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,237500,Flat,"Leasehold",No,Standard
2020-03-17,"7 Arundel Lodge, Pegasus Court, Tilehurst",RG31 5DB,150000,Flat,"Leasehold",No,Standard
2020-03-05,"43 Lambourne Close, Tilehurst",RG31 5BE,215000,Flat,"Leasehold",No,Standard
2020-02-21,"54 Westwood Road, Tilehurst",RG31 5PW,360000,Semi-detached,"Freehold",No,Standard
2020-02-20,"3 Gate Lodge, Pegasus Court, Tilehurst",RG31 5DB,190000,Flat,"Freehold",No,Standard
2020-02-13,"84 Lower Elmstone Drive, Tilehurst",RG31 5PA,193000,Flat,"Leasehold",No,Standard
2020-02-13,"68 Meadowside, Tilehurst",RG31 5QE,635000,Detached,"Freehold",No,Standard
2020-02-10,"27 Ashbury Drive, Tilehurst",RG31 5LJ,444000,Semi-detached,"Freehold",No,Standard
2020-02-07,"10 Sheppard Court, Tilehurst",RG31 5JF,142500,Flat,"Leasehold",No,Standard
2020-02-07,"63 Westwood Glen, Tilehurst",RG31 5NW,370000,Detached,"Freehold",No,Standard
2020-02-04,"30 Beverley Road, Tilehurst",RG31 5PT,198000,Flat,"Leasehold",No,Standard
2020-02-03,"8 Ventnor Road, Tilehurst",RG31 5AG,345000,Semi-detached,"Freehold",No,Standard
2020-02-03,"10 Woodbridge Road, Tilehurst",RG31 5NQ,282000,Terraced,"Freehold",No,Standard
2020-02-01,"24 The Ridings, Tilehurst",RG31 5BF,530000,Detached,"Freehold",Yes,Standard
2020-01-24,"11 Blewbury Drive, Tilehurst",RG31 5HJ,310000,Semi-detached,"Freehold",No,Standard
2020-01-23,"93 Westwood Road, Tilehurst",RG31 5PY,560000,Detached,"Freehold",No,Standard
2020-01-17,"7 Arundel Lodge, Pegasus Court, Tilehurst",RG31 5DB,80000,Flat,"Leasehold",No,Standard
2020-01-07,"8 Beverley Road, Tilehurst",RG31 5PT,370000,Semi-detached,"Freehold",No,Standard
2019-12-20,"19 Downing Road, Tilehurst",RG31 5BA,261500,Terraced,"Freehold",No,Standard
2019-12-09,"21 The Ridings, Tilehurst",RG31 5BF,140000,Terraced,"Freehold",Yes,Non-standard
2019-12-09,"20 The Ridings, Tilehurst",RG31 5BF,108000,Flat,"Freehold",No,Non-standard
2019-12-09,"19 The Ridings, Tilehurst",RG31 5BF,108000,Flat,"Freehold",Yes,Non-standard
2019-12-09,"12 Wiltshire Walk, Tilehurst",RG31 5NF,290000,Terraced,"Freehold",No,Standard
2019-12-06,"39 Foxcombe Drive, Tilehurst",RG31 5HT,405000,Semi-detached,"Freehold",No,Standard
2019-12-06,"23 Hildens Drive, Tilehurst",RG31 5HW,375000,Semi-detached,"Freehold",No,Standard
2019-12-05,"12 Trelawney Drive, Tilehurst",RG31 5WQ,526500,Terraced,"Freehold",No,Standard
2019-11-29,"18 The Birchwoods, Tilehurst",RG31 5UH,525000,Detached,"Freehold",No,Standard
2019-11-29,"7 Heathway, Tilehurst",RG31 5AP,517000,Detached,"Freehold",No,Standard
2019-11-27,"35 Blewbury Drive, Tilehurst",RG31 5HJ,502000,Semi-detached,"Freehold",No,Standard
2019-11-27,"8 Aston Avenue, Tilehurst",RG31 5JS,345000,Terraced,"Freehold",No,Standard
2019-11-21,"92 Park Lane, Tilehurst",RG31 5DT,515000,Detached,"Freehold",No,Standard
2019-11-08,"47 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,225000,Flat,"Leasehold",No,Standard
2019-11-04,"32 Crescent Road, Tilehurst",RG31 5AH,480000,Semi-detached,"Freehold",No,Standard
2019-11-01,"210 Long Lane, Tilehurst",RG31 5UG,4600000,Other,"Freehold",No,Non-standard
2019-10-30,"126A Westwood Road, Tilehurst",RG31 5PZ,363000,Detached,"Freehold",No,Standard
2019-10-25,"16 Ashton Close, Tilehurst",RG31 5ED,220000,Flat,"Leasehold",No,Standard
2019-10-18,"25 The Ridings, Tilehurst",RG31 5BF,525000,Detached,"Freehold",Yes,Standard
2019-10-11,"7 Lyme Grove, Tilehurst",RG31 5AJ,415000,Semi-detached,"Freehold",No,Standard
2019-10-11,"22 Downing Road, Tilehurst",RG31 5BB,410000,Detached,"Freehold",No,Standard
2019-10-11,"24 Normanstead Road, Tilehurst",RG31 5BY,555000,Detached,"Freehold",No,Standard
2019-10-11,"180 City Road, Tilehurst",RG31 5SD,385000,Detached,"Freehold",No,Standard
2019-10-01,"7 Berkshire Drive, Tilehurst",RG31 5JJ,375000,Semi-detached,"Freehold",No,Standard
2019-09-27,"14 The Ridings, Tilehurst",RG31 5BF,682500,Detached,"Freehold",Yes,Standard
2019-09-27,"33 Foxcombe Drive, Tilehurst",RG31 5HT,370000,Terraced,"Freehold",No,Standard
2019-09-27,"3 Chieveley Close, Tilehurst",RG31 5JD,320000,Semi-detached,"Freehold",No,Standard
2019-09-25,"36 Lower Elmstone Drive, Tilehurst",RG31 5EB,395000,Detached,"Freehold",No,Standard
2019-09-13,"7 Hildens Drive, Tilehurst",RG31 5HW,353800,Semi-detached,"Freehold",No,Standard
2019-08-31,"26A Lower Elmstone Drive, Tilehurst",RG31 5EB,543000,Detached,"Freehold",No,Standard
2019-08-30,"57 Buckingham Terrace, Pegasus Court, Tilehurst",RG31 5DB,155000,Flat,"Leasehold",No,Standard
2019-08-30,"16 Ashton Close, Tilehurst",RG31 5ED,220000,Flat,"Leasehold",No,Non-standard
2019-08-29,"14 Arundel Lodge, Pegasus Court, Tilehurst",RG31 5DB,270000,Flat,"Leasehold",No,Standard
2019-08-27,"18 Westwood Road, Tilehurst",RG31 5PW,420000,Semi-detached,"Freehold",No,Standard
2019-08-22,"1C Victoria Road, Tilehurst",RG31 5AA,615000,Detached,"Freehold",No,Standard
2019-08-21,"4 Uffington Close, Tilehurst",RG31 5LY,375000,Semi-detached,"Freehold",No,Standard
2019-08-16,"79 Berkshire Lodge, Pegasus Court, Tilehurst",RG31 5DB,235000,Flat,"Leasehold",No,Standard
2019-08-13,"19 Lambourne Close, Tilehurst",RG31 5BE,300000,Terraced,"Freehold",No,Standard
2019-08-06,"43 Lower Elmstone Drive, Tilehurst",RG31 5EB,380000,Detached,"Freehold",No,Standard
2019-08-06,"1 Uffington Close, Tilehurst",RG31 5LY,430000,Semi-detached,"Freehold",No,Standard
2019-08-06,"42 Westwood Road, Tilehurst",RG31 5PW,468000,Semi-detached,"Freehold",No,Standard
2019-08-03,"11 Five Acre, Tilehurst",RG31 5WH,330000,Semi-detached,"Freehold",No,Standard
2019-08-02,"8 Wootton Close, Tilehurst",RG31 5JE,279000,Semi-detached,"Freehold",No,Standard
2019-07-31,"44 Lamorna Crescent, Tilehurst",RG31 5WF,390000,Detached,"Freehold",No,Standard
2019-07-29,"46 Meadowside, Tilehurst",RG31 5QE,485000,Detached,"Freehold",No,Standard
2019-07-29,"9 Hambleberry Court, Tilehurst",RG31 5HD,215000,Flat,"Leasehold",No,Standard
2019-07-26,"Mud House, Sulham Hill, Tilehurst",RG31 5UB,650000,Detached,"Freehold",No,Standard
2019-07-24,"30 Westwood Road, Tilehurst",RG31 5PW,445000,Semi-detached,"Freehold",No,Standard
2019-07-24,"50 Lamorna Crescent, Tilehurst",RG31 5WF,370000,Semi-detached,"Freehold",No,Standard
2019-07-24,"9 The Ridings, Tilehurst",RG31 5BF,675000,Detached,"Freehold",Yes,Standard
2019-07-19,"15 Laurel Drive, Tilehurst",RG31 5DY,520000,Detached,"Freehold",No,Standard
2019-07-19,"117 Warborough Avenue, Tilehurst",RG31 5LF,415000,Semi-detached,"Freehold",No,Standard
2019-07-19,"13 Barton Road, Tilehurst",RG31 5NJ,360000,Semi-detached,"Freehold",No,Standard
2019-07-18,"5 The Ridings, Tilehurst",RG31 5BF,455000,Terraced,"Freehold",Yes,Standard
2019-07-12,"16 Compton Avenue, Tilehurst",RG31 5LH,330000,Semi-detached,"Freehold",No,Standard
2019-07-12,"3 Ashbury Drive, Tilehurst",RG31 5LJ,430000,Terraced,"Freehold",No,Standard
2019-07-05,"30 The Ridings, Tilehurst",RG31 5BF,725000,Detached,"Freehold",Yes,Standard
2019-07-02,"1 Laurel Drive, Tilehurst",RG31 5DY,230000,Detached,"Freehold",No,Standard
2019-06-28,"18 Dunstall Close, Tilehurst",RG31 5AY,275000,Terraced,"Freehold",No,Standard
2019-06-28,"12 Downing Road, Tilehurst",RG31 5BB,269000,Semi-detached,"Freehold",No,Standard
2019-06-28,"15 The Ridings, Tilehurst",RG31 5BF,354000,Semi-detached,"Freehold",Yes,Standard
2019-06-28,"29 Clements Mead, Tilehurst",RG31 5UJ,342500,Semi-detached,"Freehold",No,Standard
2019-06-27,"7 Pennine Close, Tilehurst",RG31 5QD,375000,Semi-detached,"Freehold",No,Standard
2019-06-27,"8 The Ridings, Tilehurst",RG31 5BF,675000,Detached,"Freehold",Yes,Standard
2019-06-26,"37 Lamorna Crescent, Tilehurst",RG31 5WF,236000,Terraced,"Freehold",No,Standard
2019-06-24,"35 Sheppard Court, Tilehurst",RG31 5JF,155000,Flat,"Leasehold",No,Standard
2019-06-24,"28 Sheppard Court, Tilehurst",RG31 5JF,159950,Flat,"Leasehold",No,Standard
2019-06-18,"16 The Ridings, Tilehurst",RG31 5BF,350000,Semi-detached,"Freehold",Yes,Standard
2019-06-14,"9 Westwood Road, Tilehurst",RG31 5PL,402000,Semi-detached,"Freehold",No,Non-standard
2019-06-13,"11 Trelawney Drive, Tilehurst",RG31 5WQ,325000,Terraced,"Freehold",No,Standard
2019-06-07,"10 The Ridings, Tilehurst",RG31 5BF,160000,Terraced,"Freehold",Yes,Non-standard
2019-06-07,"12 The Ridings, Tilehurst",RG31 5BF,160000,Terraced,"Freehold",Yes,Non-standard
2019-06-06,"61 Hildens Drive, Tilehurst",RG31 5HY,360000,Semi-detached,"Freehold",No,Standard
2019-05-17,"86 School Road, Tilehurst",RG31 5AW,190000,Terraced,"Freehold",No,Non-standard
2019-05-17,"4 Sheppard Court, Tilehurst",RG31 5JF,235000,Flat,"Leasehold",No,Standard
2019-05-14,"31 Crescent Road, Tilehurst",RG31 5AH,452500,Detached,"Freehold",No,Standard
2019-05-10,"6 Downing Road, Tilehurst",RG31 5BB,289950,Terraced,"Freehold",No,Standard
2019-05-10,"28 City Road, Tilehurst",RG31 5HB,305000,Semi-detached,"Freehold",No,Standard
2019-05-10,"1 Hazelwood Close, Tilehurst",RG31 5NX,358000,Semi-detached,"Freehold",No,Standard
2019-04-26,"36 Compton Avenue, Tilehurst",RG31 5LH,370000,Semi-detached,"Freehold",No,Standard
2019-04-25,"17 Compton Avenue, Tilehurst",RG31 5LH,360000,Semi-detached,"Freehold",No,Standard
2019-04-18,"28 The Ridings, Tilehurst",RG31 5BF,390000,Terraced,"Freehold",Yes,Standard
2019-04-18,"18 Elmstone Drive, Tilehurst",RG31 5NU,302500,Semi-detached,"Freehold",No,Standard
2019-04-17,"2 The Ridings, Tilehurst",RG31 5BF,470000,Semi-detached,"Freehold",Yes,Standard
2019-04-15,"17 Wittenham Avenue, Tilehurst",RG31 5LN,425000,Semi-detached,"Freehold",No,Standard
2019-04-12,"1 The Ridings, Tilehurst",RG31 5BF,470000,Semi-detached,"Freehold",Yes,Standard
2019-04-12,"36 The Ridings, Tilehurst",RG31 5BF,690000,Detached,"Freehold",Yes,Standard
2019-04-12,"27 The Ridings, Tilehurst",RG31 5BF,395000,Terraced,"Freehold",Yes,Standard
2019-04-11,"4 The Ridings, Tilehurst",RG31 5BF,475000,Semi-detached,"Freehold",Yes,Standard
2019-04-11,"26 Beverley Road, Tilehurst",RG31 5PT,470000,Semi-detached,"Freehold",No,Standard
2019-04-10,"51 Westwood Glen, Tilehurst",RG31 5NW,430000,Semi-detached,"Freehold",No,Standard
2019-04-05,"31 The Ridings, Tilehurst",RG31 5BF,276500,Semi-detached,"Freehold",Yes,Non-standard
2019-04-05,"32 The Ridings, Tilehurst",RG31 5BF,276500,Semi-detached,"Freehold",Yes,Non-standard
2019-04-05,"34 The Ridings, Tilehurst",RG31 5BF,276500,Semi-detached,"Freehold",Yes,Non-standard
2019-04-05,"35 The Ridings, Tilehurst",RG31 5BF,276500,Semi-detached,"Freehold",Yes,Non-standard
2019-04-01,"7 Longworth Avenue, Tilehurst",RG31 5JT,332000,Semi-detached,"Freehold",No,Standard
2019-03-29,"29 The Ridings, Tilehurst",RG31 5BF,395000,Terraced,"Freehold",Yes,Standard
2019-03-29,"6 The Ridings, Tilehurst",RG31 5BF,455000,Terraced,"Freehold",Yes,Standard
2019-03-29,"7 The Ridings, Tilehurst",RG31 5BF,451125,Terraced,"Freehold",Yes,Standard
2019-03-29,"62 Hildens Drive, Tilehurst",RG31 5JH,379950,Detached,"Freehold",No,Standard
2019-03-27,"8 Victoria Road, Tilehurst",RG31 5AD,644682,Detached,"Freehold",No,Standard
2019-03-22,"108C School Road, Tilehurst",RG31 5AX,238000,Flat,"Leasehold",No,Standard
2019-03-15,"41 York Lodge, Pegasus Court, Tilehurst",RG31 5DB,195000,Flat,"Leasehold",No,Standard
2019-03-15,"13 Ashbury Drive, Tilehurst",RG31 5LJ,322500,Semi-detached,"Freehold",No,Standard
2019-03-04,"17 Elmstone Drive, Tilehurst",RG31 5NS,356000,Semi-detached,"Freehold",No,Standard
2019-03-01,"37 Compton Avenue, Tilehurst",RG31 5LH,320000,Terraced,"Freehold",No,Standard
2019-02-25,"10 Crescent Road, Tilehurst",RG31 5AH,380000,Semi-detached,"Freehold",No,Standard
2019-02-20,"62 Hildens Drive, Tilehurst",RG31 5JH,350000,Detached,"Freehold",No,Non-standard
